"You have logged out.",로그아웃했습니다.,module,Magento_Backend
"The image cache was cleaned.","이미지 캐시를 비웠습니다.",module,Magento_Backend
"An error occurred while clearing the image cache.","이미지 캐시를 비우는 도중 에러가 발생했습니다.",module,Magento_Backend
"The JavaScript/CSS cache has been cleaned.","자바스크립트/CSS 캐시를 비웠습니다.",module,Magento_Backend
"An error occurred while clearing the JavaScript/CSS cache.","자바스크립트/CSS 캐시를 삭제하는 도중 에러가 발생 했습니다.",module,Magento_Backend
"The static files cache has been cleaned.","정적 파일 캐시를 비웠습니다.",module,Magento_Backend
"You flushed the cache storage.","캐시 저장소를 비웠습니다.",module,Magento_Backend
"The Magento cache storage has been flushed.","마젠토 캐시 저장소를 비웠습니다.",module,Magento_Backend
"Cache Management","캐시 관리",module,Magento_Backend
"You can't change status of cache type(s) in production mode","프로덕션 모드에서 캐시 파트의 상태를 변경할 수 없습니다.",module,Magento_Backend
"%1 cache type(s) disabled.","%1 캐시 타입이 비활성화 되었습니다.",module,Magento_Backend
"An error occurred while disabling cache.","캐시 비활성화 도중 에러가 발생했습니다.",module,Magento_Backend
"%1 cache type(s) enabled.","%1 캐시 타입이 활성화 되었습니다.",module,Magento_Backend
"An error occurred while enabling cache.","캐시 활성화 도중 에러가 발생했습니다.",module,Magento_Backend
"%1 cache type(s) refreshed.","%1 캐시 타입이 갱신되었습니다.",module,Magento_Backend
"An error occurred while refreshing cache.","캐시 갱신 도중 에러가 발생했습니다.",module,Magento_Backend
Dashboard,대시보드,module,Magento_Backend
"We updated lifetime statistic.","총 통계를 업데이트 했습니다.",module,Magento_Backend
"invalid request","잘못된 요청",module,Magento_Backend
"see error log for details","자세한 내용은 에러 로그를 참조하십시오",module,Magento_Backend
"Service unavailable: %1","서비스 사용할 수 없음: %1",module,Magento_Backend
Error,에러,module,Magento_Backend
"Access Denied.","액세스 거부됨",module,Magento_Backend
"You need more permissions to do this.","권한이 없습니다.",module,Magento_Backend
"No search modules were registered","검색 모듈이 등록되지 않았습니다",module,Magento_Backend
"Please make sure that all global admin search modules are installed and activated.","모든 글로벌 관리자 검색 모듈이 설치되고 활성화되었는지 확인하십시오.",module,Magento_Backend
"You saved the account.","계정을 저장했습니다.",module,Magento_Backend
"An error occurred while saving account.","계정 저장중 에러가 발생했습니다.",module,Magento_Backend
"You deleted the design change.","디자인 변경을 삭제했습니다.",module,Magento_Backend
"You can't delete the design change.","디자인 변경을 삭제할 수 없습니다.",module,Magento_Backend
"Store Design","스토어 디자인",module,Magento_Backend
"Edit Store Design Change","스토어 디자인 변경 수정",module,Magento_Backend
"You saved the design change.","디자인 변경을 저장했습니다.",module,Magento_Backend
System,시스템,module,Magento_Backend
"Manage Stores","스토어 관리",module,Magento_Backend
"The database was backed up.","데이터베이스가 백업되었습니다.",module,Magento_Backend
"Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.","%1 을 삭제 해도 %1 (예: 범주, 제품, 등)와 관련 된 정보는 삭제 되지 않습니다 하지만 %1 복원할 수 없습니다. 그것은 %1을 삭제 하기 전에 데이터베이스 백업을 만드는 좋습니다.",module,Magento_Backend
"Something went wrong. Please try again.","문제가 발생했습니다. 다시 시도해 주십시오.",module,Magento_Backend
"This store cannot be deleted.","해당 스토어는 삭제할 수 없습니다.",module,Magento_Backend
"You deleted the store.","스토어를 삭제하였습니다.",module,Magento_Backend
"Unable to delete the store. Please try again later.","스토어를 삭제할 수 없습니다. 잠시후 다시 시도해 주십시오.",module,Magento_Backend
"This store view cannot be deleted.","해당 스토어뷰는 삭제할 수 없습니다.",module,Magento_Backend
"Store View",스토어뷰,module,Magento_Backend
"You deleted the store view.","스토어뷰를 삭제하였습니다.",module,Magento_Backend
"Unable to delete the store view. Please try again later.","스토어뷰를 삭제할 수 없습니다. 잠시후 다시 시도해 주십시오.",module,Magento_Backend
"This website cannot be deleted.","해당 웹사이트는 삭제할 수 없습니다.",module,Magento_Backend
"You deleted the website.","웹사이트를 삭제했습니다.",module,Magento_Backend
"Unable to delete the website. Please try again later.","웹사이트를 삭제할 수 없습니다. 잠시후 다시 시도해 주십시오.",module,Magento_Backend
"The website does not exist.","웹사이트가 존재하지 않습니다.",module,Magento_Backend
"Before modifying the website code please make sure it is not used in index.php.","웹사이트 코드를 수정하기 전에 index.php 파일에서 사용되고 있지 않은지 반드시 확인해 주시기 바랍니다.",module,Magento_Backend
"The store does not exist","스토어가 존재하지 않습니다.",module,Magento_Backend
"Store view doesn't exist","스토어뷰가 존재하지 않습니다.",module,Magento_Backend
"Before modifying the store view code please make sure it is not used in index.php.","스토어뷰 코드를 수정하기 전에 index.php 파일에서 사용되고 있지 않은지 반드시 확인해 주시기 바랍니다.",module,Magento_Backend
"New ","신규 ",module,Magento_Backend
"All Stores","모든 스토어",module,Magento_Backend
"You saved the website.","웹사이트를 저장했습니다.",module,Magento_Backend
"The default store cannot be disabled","기본 스토어는 비활성화될 수 없습니다.",module,Magento_Backend
"You saved the store view.","스토어뷰를 저장했습니다.",module,Magento_Backend
"An inactive store view cannot be saved as default store view","비활성화된 스토어뷰는 기본 스토어뷰가 될 수 없습니다.",module,Magento_Backend
"You saved the store.","스토어를 저장했습니다.",module,Magento_Backend
"Something went wrong while saving. Please review the error log.","저장중 문제가 발생했습니다. 에러 로그를 확인해 주십시오.",module,Magento_Backend
"Last 24 Hours","지난 24시간",module,Magento_Backend
"Last 7 Days","지난 7일",module,Magento_Backend
"Current Month","이번 달",module,Magento_Backend
"Authentication storage is incorrect.","인증 저장소가 잘못되었습니다.",module,Magento_Backend
Order,주문,module,Magento_Backend
"Order #%1","주문번호 %1",module,Magento_Backend
Edit,수정,module,Magento_Backend
"Welcome, please sign in","환영합니다! 로그인하세요.",module,Magento_Backend
Username,"사용자 이름",module,Magento_Backend
"user name",사용자이름,module,Magento_Backend
Password,비밀번호,module,Magento_Backend
password,비밀번호,module,Magento_Backend
"Sign in",로그인,module,Magento_Backend
"Select Range:","범위 선택:",module,Magento_Backend
"No Data Found","데이터가 없습니다",module,Magento_Backend
"Chart is disabled. To enable the chart, click <a href=""%1"">here</a>.","차트가 비활성화 되어있습니다. 활성화 하려면 <a href=""%1"">이곳을</a> 클릭하십시오.",module,Magento_Backend
"Last Orders","마지막 주문",module,Magento_Backend
"Last Search Terms","마지막 검색어",module,Magento_Backend
"Top Search Terms","상위 검색어",module,Magento_Backend
"There are no search keywords.","검색 키워드가 없습니다.",module,Magento_Backend
"View Statistics For:","다음 통계 보기:",module,Magento_Backend
"All Websites","모든 웹사이트",module,Magento_Backend
"Reload Data","데이터 리로드",module,Magento_Backend
"Browse Files...","파일 찾기...",module,Magento_Backend
Magento,마젠토,module,Magento_Backend
"ver. %1","버전 %1",module,Magento_Backend
"Magento Admin Panel","마젠토 관리자 패널",module,Magento_Backend
"Account Setting","계정 설정",module,Magento_Backend
"Sign Out",로그아웃,module,Magento_Backend
Close,닫기,module,Magento_Backend
"Go Today","오늘로 가기",module,Magento_Backend
Previous,이전,module,Magento_Backend
Next,다음,module,Magento_Backend
Time,시간,module,Magento_Backend
Hour,시,module,Magento_Backend
Minute,분,module,Magento_Backend
"JavaScript may be disabled in your browser.","브라우저에서 자바스크립트가 비활성화되었을 수 있습니다.",module,Magento_Backend
"To use this website you must first enable JavaScript in your browser.","웹사이트를 이용하기 위해서는 먼저 브라우저에서 자바스크립트를 활성화 시켜야 합니다.",module,Magento_Backend
"This is only a demo store. You can browse and place orders, but nothing will be processed.","데모사이트 입니다. 상품 주문은 가능하지만 실제 처리되지는 않습니다.",module,Magento_Backend
"Store View:",스토어뷰:,module,Magento_Backend
"Stores Configuration","스토어 설정",module,Magento_Backend
"Please confirm scope switching. All data that hasn't been saved will be lost.","적용 범위 변경을 확인해 주십시오. 저장하지 않은 모든 데이터가 삭제됩니다.",module,Magento_Backend
"Additional Cache Management","추가 캐시 관리",module,Magento_Backend
"Flush Catalog Images Cache","카탈로그 이미지 캐시 비우기",module,Magento_Backend
"Pregenerated product images files","미리 생성된 상품 이미지 파일",module,Magento_Backend
"Flush JavaScript/CSS Cache","자바스크립트/CSS Cache 비우기",module,Magento_Backend
"Themes JavaScript and CSS files combined to one file","테마의 자바스크립트와 CSS가 하나의 파일로 결합됩니다.",module,Magento_Backend
"Flush Static Files Cache","정적 파일 캐시 비우기",module,Magento_Backend
"Preprocessed view files and static files","전처리 파일 및 정적 파일",module,Magento_Backend
Catalog,카탈로그,module,Magento_Backend
JavaScript/CSS,자바스크립트/CSS,module,Magento_Backend
"JavaScript/CSS Cache","자바스크립트/CSS 캐시",module,Magento_Backend
Images,이미지,module,Magento_Backend
"Big Image","큰 이미지",module,Magento_Backend
Thumbnail,썸네일,module,Magento_Backend
"Additional Settings","추가 설정",module,Magento_Backend
selected,선택됨,module,Magento_Backend
"per page","페이지 당",module,Magento_Backend
"Previous page","이전 페이지",module,Magento_Backend
"Next page","다음 페이지",module,Magento_Backend
"Export to:","다음으로 내보내기",module,Magento_Backend
Actions,동작,module,Magento_Backend
"Mass Actions","대량 작업",module,Magento_Backend
"Unselect All","모두 선택취소",module,Magento_Backend
"Select Visible","보이는 항목 선택",module,Magento_Backend
"Unselect Visible","보이는 항목 해제",module,Magento_Backend
"This tab contains invalid data. Please resolve this before saving.","이 탭에 잘못된 데이터가 있습니다. 문제 해결후 저장해 주십시오.",module,Magento_Backend
"The information in this tab has been changed.","이 탭의 정보가 변경 되었습니다.",module,Magento_Backend
Loading...,로딩중...,module,Magento_Backend
"System Backup","시스템 백업",module,Magento_Backup
"Database and Media Backup","데이터베이스와 미디어 백업",module,Magento_Backup
"Database Backup","데이터베이스 백업",module,Magento_Backup
"The archive can be uncompressed with <a href=""%1"">%2</a> on Windows systems.","압축파일은 윈도우 시스템에서 <a href=""%1"">%2</a>로 풀 수 있습니다.",module,Magento_Backup
"You need more permissions to activate maintenance mode right now.","즉시 유지보수 모드를 활성화 시키려면 더 많은 권한이 필요합니다.",module,Magento_Backup
"To create the backup, please deselect ""Put store into maintenance mode"" or update your permissions.","백업을 만들려면 ""스토어를 유지보수 모드로 변경""을 해제하거나 권한을 업데이트 해야합니다.",module,Magento_Backup
"Something went wrong while putting your store into maintenance mode.","스토어를 유지보수 모드로 변경하는 도중 문제가 발생했습니다.",module,Magento_Backup
"You need more free space to create a backup.","백업을 수행하려면 더 많은 여유 공간이 있어야 합니다.",module,Magento_Backup
"You need more permissions to create a backup.","백업을 수행하려면 더 많은 권한이 있어야 합니다.",module,Magento_Backup
Backups,백업,module,Magento_Backup
System,시스템,module,Magento_Backup
Tools,도구,module,Magento_Backup
Backup,백업,module,Magento_Backup
failed,실패,module,Magento_Backup
successful,성공,module,Magento_Backup
"You deleted the selected backup(s).","선택한 백업을 삭제했습니다.",module,Magento_Backup
"Please correct the password.","암호를 수정해 주십시오.",module,Magento_Backup
"To complete the rollback, please deselect ""Put store into maintenance mode"" or update your permissions.","롤백을 완료하려면 ""스토어를 유지보수 모드로 변경""을 해제하거나 권한을 업데이트 해야합니다.",module,Magento_Backup
